10.0,2.0,-0.9707542133760391
10.0,1.0,-0.9153225806451613
31.0,2.0,-1.0
10.0,1.0,-0.9153225806451613
17.0,35.0,-0.9995199231877101
10.0,2.0,-0.9707542133760391
22.0,5.0,-1.0
10.0,25.0,-0.9994334277620396
11.0,2.0,-0.9813266124412876
10.0,21.0,-0.9992917847025495
19.0,13.0,-0.9994635193133048
17.0,35.0,-0.9995199231877101
19.0,12.0,-0.9994620763851534
10.0,30.0,-0.9994351878000565
10.0,30.0,-0.9994351878000565
25.0,4.0,-0.9996428571428572
11.0,4.0,-0.998136645962733
25.0,4.0,-0.9996428571428572
28.0,2.0,-0.9992025518341308
16.0,2.0,-0.9885521482191343
10.0,21.0,-0.9992917847025495
10.0,9.0,-0.9991571139581928
28.0,2.0,-0.9992025518341308
30.0,4.0,-1.0
18.0,2.0,-0.9890283816130135
19.0,12.0,-0.9994620763851534
16.0,8.0,-0.9993224932249323
19.0,13.0,-0.9994635193133048
30.0,4.0,-1.0
18.0,4.0,-0.9987270875763747
10.0,6.0,-0.9988449321397632
10.0,7.0,-0.9989896073903002
10.0,7.0,-0.9989896073903002
10.0,6.0,-0.9988449321397632
19.0,3.0,-0.9994410285075461
10.0,8.0,-0.9991336991048224
19.0,2.0,-0.9974846282839576
25.0,2.0,-0.997854077253219
11.0,5.0,-0.998203377650018
10.0,8.0,-0.9991336991048224
10.0,3.0,-0.998062641265741
25.0,4.0,-0.9996428571428572
14.0,4.0,-0.9987146529562982
10.0,2.0,-0.3726835352815395
10.0,10.0,-0.9991571139581928
44.0,3.0,-0.6222826086956521
28.0,5.0,-0.9992025518341308
10.0,4.0,-0.7631123206333499
10.0,5.0,-0.9459206801825797
15.0,5.0,-0.9985125371865704
