89.0,35.0,-1.0
10.0,55.0,-0.9237246107311328
103.0,30.0,-0.9991063449508489
96.0,27.0,-0.3333333333333333
58.0,93.0,-0.9944093882684233
10.0,30.0,-0.6194258016405668
10.0,40.0,-0.8489878729951109
58.0,90.0,-0.9943575479366452
58.0,77.0,-0.9939577039274924
52.0,54.0,-0.9925873529045757
60.0,61.0,-0.9947916666666666
86.0,63.0,-1.0
18.0,74.0,-0.9550317393165465
20.0,68.0,-0.9800903615081459
78.0,37.0,-0.9978977592536854
42.0,45.0,-0.9890920790383856
22.0,46.0,-0.9745683031628026
58.0,93.0,-0.9944093882684233
10.0,50.0,-0.9106805818315271
74.0,43.0,-0.9987154784842646
62.0,65.0,-0.9955257529016143
47.0,31.0,-0.9836752977667375
89.0,35.0,-1.0
28.0,31.0,-0.9497818279192577
17.0,34.0,-0.9312364997012686
31.0,41.0,-0.9844384860826797
26.0,39.0,-0.98202648971365
11.0,30.0,-0.8972131746107967
15.0,33.0,-0.9232009926529546
65.0,48.0,-0.9969475115322403
41.0,28.0,-0.942867622677829
11.0,33.0,-0.9103024739615968
97.0,30.0,-0.9981431129675603
49.0,39.0,-0.9914904523901065
33.0,36.0,-0.9719252834748483
40.0,29.0,-0.9795504377479584
58.0,67.0,-0.9934541792547834
68.0,43.0,-0.997396720160341
71.0,35.0,-0.9969192852741836
20.0,35.0,-0.9572265394432233
38.0,38.0,-0.9885718535788662
10.0,43.0,-0.8982740763941948
31.0,32.0,-0.9548565861574284
78.0,38.0,-0.9985055456076418
10.0,75.0,-0.9271623431603567
65.0,36.0,-0.9964994162244372
86.0,33.0,-0.9992526158445441
35.0,36.0,-0.9725999828016092
34.0,38.0,-0.9748859956451449
63.0,33.0,-0.9939792008757525
